,baseMean,log2FoldChange,lfcSE,pvalue,padj
H2AZ1,6419.061554,-0.014281414,0.044196068,0.694734269,0.938766622
HNRNPM,6925.693755,-0.009994505,0.042449769,0.696740513,0.938766622
HROB,148.8619704,-0.005964688,0.050484326,0.692627366,0.938766622
INPP4A,1478.979734,-0.007579146,0.049088819,0.694820373,0.938766622
LIF,156.4168024,-0.004643631,0.05134642,0.692375231,0.938766622
LY6G5B,381.5025726,-0.008023714,0.047166956,0.69630268,0.938766622
M6PR,15144.98401,0.010721327,0.038777017,0.693162511,0.938766622
MAEA,2604.290413,-0.007608956,0.04634126,0.694013191,0.938766622
MAP4,5841.710439,0.009975053,0.04527792,0.691738969,0.938766622
MTCL3,42.92749439,-0.003435653,0.051888288,0.691767907,0.938766622
NDUFAF7,413.0334276,0.007739674,0.049220855,0.695045225,0.938766622
NOL12,446.2737041,0.008143995,0.047659938,0.695510666,0.938766622
NPIPB4,718.9674301,-0.008294356,0.048363324,0.696036905,0.938766622
NTHL1,98.18118785,0.00541696,0.050932896,0.692779543,0.938766622
OARD1,667.8243386,-0.008181348,0.047869577,0.693711365,0.938766622
PHLPP1,453.6253433,-0.006955387,0.049452569,0.696803556,0.938766622
PPT1,13076.89218,-0.010632422,0.042512304,0.695630872,0.938766622
PRCD,80.0157353,-0.004654826,0.051339331,0.692310101,0.938766622
PRRG4,202.6108232,0.006208179,0.050280512,0.695839233,0.938766622
PTP4A1,2105.672306,-0.018405034,0.050978517,0.692299499,0.938766622
RALA,3617.681738,0.009939814,0.042498567,0.690490979,0.938766622
RCC2,6720.475343,0.01306635,0.038845992,0.690853554,0.938766622
RPA3,309.3093744,0.00703039,0.049522962,0.693147347,0.938766622
RPS14,8552.627329,0.009694919,0.045497195,0.696605848,0.938766622
RPS2P5,3559.091521,0.008463256,0.047451551,0.692505139,0.938766622
SAXO2,80.1726424,-0.004794387,0.05122832,0.696788034,0.938766622
SLC15A3,21053.01559,-0.007146447,0.045773518,0.692897053,0.938766622
SLC19A3,49.58011217,-0.002646606,0.052114832,0.694643549,0.938766622
SLC25A35,651.8253756,-0.007866624,0.048396876,0.69522391,0.938766622
SLC31A2,2361.470281,0.009947439,0.043173309,0.695764704,0.938766622
SPARCL1,33.94080962,-0.003085377,0.051975317,0.695002232,0.938766622
SPDYE16,202.9395116,0.007063539,0.049408208,0.695827776,0.938766622
SSH3,989.5812191,-0.00934674,0.0454229,0.695129946,0.938766622
STING1,1665.325592,-0.00786367,0.04835847,0.695567033,0.938766622
TAF7,1809.174816,-0.009820385,0.04367631,0.691545017,0.938766622
TMEM223,375.3100889,0.008278681,0.047614147,0.696179016,0.938766622
TMEM255B,272.8717098,0.005915995,0.050142079,0.695866967,0.938766622
TMEM65,979.4254132,0.008378766,0.047746628,0.691987799,0.938766622
TPGS2,1469.773801,0.007680544,0.042821433,0.691791029,0.938766622
TSPAN9,65.85122515,-0.004090316,0.051605014,0.694138755,0.938766622
TTC28,567.1045008,0.005349378,0.050914686,0.696427911,0.938766622
UBAP1,2443.259977,0.010057137,0.043229339,0.692335816,0.938766622
UBR2,1780.622434,-0.009360115,0.045227471,0.695146968,0.938766622
USP19,3097.830533,-0.010398848,0.044141435,0.693178747,0.938766622
USP32,2407.620898,-0.009973521,0.043115731,0.690682857,0.938766622
UTP18,1714.024252,-0.009509081,0.044843802,0.694832326,0.938766622
WASH8P,767.7372303,-0.007858896,0.048381859,0.694729686,0.938766622
WDR11,3641.170203,0.010042518,0.043509487,0.691098422,0.938766622
YTHDF1,1914.92356,-0.010365104,0.041372911,0.69508403,0.938766622
ZCCHC2,2887.02526,0.009312591,0.045122935,0.694242451,0.938766622
ZFAND5,7342.970966,-0.010390319,0.039951082,0.695798563,0.938766622
ZNF169,127.6220876,-0.005968748,0.050554283,0.69088439,0.938766622
ZNF326,862.2543705,-0.008832306,0.047017905,0.695712718,0.938766622
ZNF449,172.8484344,-0.006503769,0.049975504,0.695614925,0.938766622
ZNF578,91.71793749,-0.005012378,0.051168755,0.693615953,0.938766622
ZNF579,1141.075168,0.006589109,0.050039569,0.691209769,0.938766622
ZNF654,547.6143806,0.006821678,0.050110238,0.694869325,0.938766622
ZNF721,445.6254897,-0.00693973,0.049208076,0.693459627,0.938766622
AGAP2,57.75266603,0.003544053,0.05180839,0.700497137,0.938871159
AP3B2,56.92608841,-0.003420746,0.051836378,0.698881217,0.938871159
CABIN1,2799.240788,-0.005803597,0.047141416,0.698256095,0.938871159
CACNG8,68.98440371,0.004854603,0.051287028,0.697722643,0.938871159
CAPS2,67.12937588,0.004828351,0.051401888,0.699288103,0.938871159
CCDC93,3197.698938,-0.007277515,0.048625373,0.697904579,0.938871159
CCNYL1,869.4433336,-0.008419983,0.047034144,0.700398489,0.938871159
CD59,9197.031196,-0.005124952,0.039379649,0.699651804,0.938871159
CDK17,1277.742519,-0.009025156,0.045755483,0.699578168,0.938871159
CENPV,238.2384751,0.007042126,0.049367922,0.698079178,0.938871159
CHORDC1,858.4710969,0.009086563,0.046994226,0.699999225,0.938871159
CIDEB,32.92195331,0.003003011,0.052015231,0.69900236,0.938871159
CYB5D1,309.7806257,-0.006549331,0.049746356,0.700602159,0.938871159
DCAF5,2666.98195,-0.009829227,0.042352248,0.699732928,0.938871159
DGKQ,1796.100999,0.007881377,0.048174706,0.701039009,0.938871159
DPY19L3,528.7524499,-0.006494953,0.049262012,0.698656268,0.938871159
EIF4E3,86.90199199,0.004969405,0.051143946,0.697091277,0.938871159
GABRB2,52.43562064,-0.003806024,0.051708641,0.699448646,0.938871159
GUSB,8206.085869,-0.009917334,0.041590756,0.700937562,0.938871159
HERC2P10,65.89553748,-0.004657388,0.05126824,0.699216566,0.938871159
HSPA2,51.02525275,0.003777572,0.051713474,0.699962404,0.938871159
IFIT2,2831.776746,-0.004204902,0.051488925,0.700489241,0.938871159
KDM5C,4056.514134,0.009340446,0.043752578,0.699353023,0.938871159
LCOR,1557.382042,-0.00636321,0.049692614,0.699055672,0.938871159
MFN2,4088.621408,-0.010114314,0.03989883,0.699634858,0.938871159
MLXIPL,1808.210645,0.006615194,0.050209413,0.698650817,0.938871159
MME,504.7163868,0.007838818,0.04859076,0.699526295,0.938871159
MPV17L,607.5596747,-0.008183317,0.047541447,0.699720619,0.938871159
MRPL23,1165.328667,0.008521153,0.046722316,0.700550773,0.938871159
MTMR9,431.6017206,-0.008005981,0.048152858,0.698190194,0.938871159
NAA16,406.0569115,-0.007663435,0.048357654,0.700860898,0.938871159
NBPF1,1027.884662,-0.007985709,0.04774404,0.700186436,0.938871159
NPIPB15,144.1220577,-0.0054207,0.050723554,0.701051916,0.938871159
PLCB2,16652.7563,-0.011014314,0.044880419,0.699725593,0.938871159
PLEKHB2,10694.79452,0.010277381,0.038451357,0.6983924,0.938871159
PPIL4,867.7521259,-0.008550654,0.04652056,0.699248859,0.938871159
RING1,2079.78182,-0.009462902,0.044804102,0.700695227,0.938871159
RUNDC3A,32.24467006,-0.002886417,0.052038738,0.698880188,0.938871159
SCRN3,414.5049095,-0.006784149,0.048487937,0.697242261,0.938871159
SERINC5,1420.272894,0.008995798,0.045700704,0.698099192,0.938871159
SLC9A5,55.85138039,0.003221894,0.05193182,0.700460854,0.938871159
SMIM8,182.4913853,-0.006530927,0.049947406,0.699981138,0.938871159
SNX16,190.6009855,0.006366378,0.050054725,0.70105189,0.938871159
TBCCD1,333.8483334,-0.007567814,0.04787566,0.699201871,0.938871159
TM7SF2,219.481628,0.006272819,0.050161705,0.697720877,0.938871159
TMEM263,760.9975509,-0.00776049,0.048266356,0.69952636,0.938871159
TNFAIP8L2,1215.299577,0.008943943,0.045889657,0.700314542,0.938871159
TNPO3,2595.929431,0.01003764,0.041038255,0.699699952,0.938871159
USP31,438.885268,0.008125446,0.04775043,0.699406375,0.938871159
ZFP36L2,9213.917845,0.009630536,0.047308258,0.699064852,0.938871159
ZFYVE28,87.19164149,-0.004690532,0.051221336,0.69898505,0.938871159
ZNF229,75.79116738,-0.003088213,0.051951237,0.701078785,0.938871159
ZNF418,56.06772991,-0.003290828,0.051880722,0.701050108,0.938871159
ZNF497,346.1293826,-0.006606608,0.049666684,0.698531572,0.938871159
ZNF596,48.47849149,0.004027726,0.051650729,0.699412977,0.938871159
ZNF655,2009.760903,0.005737332,0.042520727,0.699484324,0.938871159
ZNF740,1705.388512,-0.015427666,0.046367479,0.699641537,0.938871159
CHKB-CPT1B,816.061573,0.008568191,0.046673572,0.701291975,0.938959398
TMEM199,1117.151119,0.008416668,0.04710297,0.701290079,0.938959398
CD209,60.02175687,-0.003853225,0.051650678,0.701467422,0.93909568
RAB40B,240.1676948,-0.005932454,0.050105317,0.701631946,0.939118707
RALBP1,3815.587245,-0.010364991,0.040403512,0.701600635,0.939118707
AEBP2,902.6171567,-0.008635455,0.046375442,0.702073066,0.939192694
NISCH,2737.022936,-0.009111331,0.045218076,0.70176857,0.939192694
PKIA,107.68075,-0.004956733,0.051065901,0.701851005,0.939192694
RBM8A,2886.914731,-0.009601707,0.043711782,0.702276567,0.939192694
SLC10A3,900.402559,0.008807291,0.04636852,0.702223688,0.939192694
TRIB2,319.5721087,0.006433332,0.049568509,0.701994327,0.939192694
TVP23B,854.8087902,-0.00744836,0.046785497,0.701918576,0.939192694
XIAP,2805.928095,-0.008714421,0.046329535,0.702164393,0.939192694
HHAT,127.8050439,0.007921956,0.050877632,0.702389376,0.939232687
MTCP1,63.85223664,0.00400584,0.051604891,0.702453813,0.939232687
ENOPH1,1015.729184,0.009068465,0.045250678,0.702738736,0.939515115
ABCG2,922.8078603,0.007495627,0.048179101,0.703021109,0.939525264
BCAS1,35.30440875,-0.003194908,0.051905467,0.703345006,0.939525264
CENPU,371.102727,0.00665011,0.050088646,0.703409573,0.939525264
DCTD,2428.844358,-0.010285663,0.041392625,0.703375827,0.939525264
PGBD1,121.5419294,-0.005588523,0.050653447,0.703342552,0.939525264
PKD1P6,265.6035992,0.006655022,0.050029146,0.703281368,0.939525264
RHOXF1,63.08504919,-0.004011647,0.051585323,0.703269461,0.939525264
UBAC2,1270.858959,0.007653356,0.044718685,0.702959681,0.939525264
ZNF609,2674.544963,-0.009735543,0.043362439,0.703128524,0.939525264
PRADC1,580.0099078,-0.008693373,0.046158694,0.703486949,0.939530181
C9orf72,1022.56495,0.008411175,0.046925049,0.703899827,0.939884677
CPT1B,661.2945964,0.007866963,0.047958607,0.703844311,0.939884677
ESCO2,297.7292139,-0.006402558,0.049633902,0.704542284,0.939942463
ITGB1,18358.97871,-0.009328693,0.044078534,0.704360609,0.939942463
LSP1P4,87.96902144,0.004494147,0.051330974,0.704204563,0.939942463
MTCL1,264.4374875,-0.004941825,0.051025486,0.704534989,0.939942463
NSD3,2055.89772,-0.009239024,0.046246863,0.704606645,0.939942463
PINLYP,124.0739863,-0.005389211,0.050707707,0.704246603,0.939942463
RAPGEFL1,136.6650194,-0.004899283,0.051040525,0.704333121,0.939942463
SMCR8,2801.017389,0.008955328,0.045312106,0.704563542,0.939942463
TMEM184C,1321.148196,0.00857087,0.045530189,0.704464704,0.939942463
CCDC28B,161.492401,0.00573573,0.050464004,0.704787024,0.940045745
FILIP1L,380.7386084,-0.006487441,0.049725481,0.70488156,0.940045745
MAML3,421.1007628,0.00605963,0.050019677,0.704905273,0.940045745
AFG2B,360.8287532,-0.006794686,0.048693529,0.705512736,0.940055385
DDRGK1,2355.958039,-0.009188433,0.044452371,0.705942182,0.940055385
FAM200B,414.783159,0.007717706,0.048320648,0.7057376,0.940055385
NDUFB10,1774.26098,0.009107193,0.044124913,0.7059448,0.940055385
NDUFB11,1380.0721,-0.009668782,0.042317216,0.70526568,0.940055385
NSFP1,105.7796732,0.00324114,0.051906468,0.705484003,0.940055385
PACC1,988.2087642,0.009325445,0.044373392,0.705504994,0.940055385
PTPDC1,265.340816,-0.006275562,0.049907369,0.705643658,0.940055385
RCL1,460.267386,-0.007636497,0.048032924,0.705153256,0.940055385
RFC2,621.7941231,0.008786163,0.046453051,0.705377215,0.940055385
SEPTIN11,6096.530473,0.008565744,0.046268279,0.705567357,0.940055385
SIT1,120.428986,-0.005614783,0.050530013,0.705939247,0.940055385
TGOLN2,14779.03291,0.009816391,0.04070288,0.705764314,0.940055385
ZBTB49,140.9537228,-0.006420995,0.050220285,0.705798188,0.940055385
TMEM30A,8125.978654,-0.007750717,0.043903648,0.706048586,0.940095396
ATP5IF1,1996.140715,-0.008869294,0.045046799,0.706538358,0.940304044
BHLHE40,2706.741469,-0.009272845,0.04394788,0.706925823,0.940304044
BICRAL,694.4269204,-0.008085011,0.04675806,0.706945985,0.940304044
C12orf60,49.31675386,0.003721704,0.05169523,0.706943574,0.940304044
DIPK2A,661.5646095,-0.007339917,0.048553413,0.706886402,0.940304044
DNMBP,372.7650778,0.006981994,0.049082154,0.706797681,0.940304044
DOK4,45.76190803,-0.003505645,0.051757863,0.707134705,0.940304044
GATAD2B,1646.481074,-0.007810161,0.048600554,0.706331723,0.940304044
MID1IP1,3426.213415,0.008184331,0.04717871,0.707161487,0.940304044
NEK9,3020.358092,0.00842798,0.044512711,0.706614054,0.940304044
PGAP1,192.6092544,-0.005114308,0.05085013,0.706631035,0.940304044
POLR1D,1803.972497,-0.008826953,0.045329103,0.70702733,0.940304044
ZNF77,62.31297442,-0.00404736,0.051519821,0.707164105,0.940304044
ARL4C,433.0844715,-0.006843906,0.049691377,0.707492466,0.940414754
FAM168B,4129.171925,-0.010202466,0.038912244,0.707542421,0.940414754
PSMD5,977.4609768,0.008136654,0.047278731,0.707341521,0.940414754
SLFN12,156.5970779,0.005354393,0.05071533,0.707539696,0.940414754
AMOTL1,45.98270067,0.003701678,0.051704677,0.707785598,0.940547204
BRAF,687.4380981,-0.007292438,0.04854546,0.708073165,0.940547204
GHDC,864.1442368,-0.007482566,0.048255344,0.708025708,0.940547204
GSE1,1766.202495,0.007066887,0.048715393,0.708479596,0.940547204
LTBP3,581.8020314,-0.006541721,0.049531351,0.708467022,0.940547204
OAS1,7688.568352,0.009003902,0.04499282,0.70816301,0.940547204
QRICH1,2748.798436,-0.010374879,0.041110823,0.708527363,0.940547204
SELENOK,614.0120518,-0.008226669,0.046881233,0.708511314,0.940547204
SLC37A4,960.4243232,-0.008608414,0.045988601,0.708035602,0.940547204
TCN2,130.4551284,0.00530996,0.050733341,0.708350581,0.940547204
TNFRSF14,6703.33525,0.00759448,0.046906487,0.708280579,0.940547204
ZNF416,111.1221392,-0.00538277,0.050617556,0.708127569,0.940547204
ZFP69B,72.58122101,-0.004206867,0.051418163,0.708616514,0.940567614
CHCHD1,676.6378524,-0.007839497,0.047630023,0.708794097,0.940705387
CLASRP,1987.255739,-0.008055157,0.046024451,0.709568969,0.940708335
CLEC4A,199.0289932,-0.005077792,0.050661853,0.709681761,0.940708335
CREB3L4,120.4667416,-0.00511993,0.05070624,0.709302803,0.940708335
FRS3,144.7382704,0.004788202,0.051127873,0.709617176,0.940708335
HTT,6295.538051,0.009421208,0.041065911,0.70961708,0.940708335
L3MBTL2,1302.533891,-0.008304571,0.046333679,0.709222819,0.940708335
NF2,1267.826907,0.008258741,0.045621509,0.709154393,0.940708335
PIKFYVE,2385.224489,-0.006838819,0.048089853,0.709438552,0.940708335
RPGRIP1L,61.09516237,-0.004108966,0.051462068,0.709480406,0.940708335
ST6GALNAC6,4139.745475,0.009513079,0.042475042,0.709138328,0.940708335
TESMIN,39.22407819,0.003334384,0.051746238,0.70925077,0.940708335
UBE2K,2725.362315,0.009157918,0.044179312,0.709508127,0.940708335
TYROBP,15528.24461,0.008242758,0.045466668,0.709778901,0.940739287
MRPS5,1737.606911,-0.009211098,0.042727486,0.710041004,0.940988853
ALG13,815.5086355,0.006700776,0.048872533,0.710474593,0.941092007
ARMC8,1189.672891,-0.008538798,0.047663793,0.710487926,0.941092007
ATP6V0A2,1096.045371,0.008330181,0.046829951,0.710381042,0.941092007
COG6,514.7860844,-0.007760641,0.048470922,0.710292392,0.941092007
LONP2,1517.947597,0.008681613,0.046451087,0.710451638,0.941092007
ZNF583,101.7661473,0.003951625,0.05164528,0.710575256,0.941109904
PDZD11,593.4906456,-0.008675283,0.045502831,0.710945662,0.941404887
TRIM16L,32.52313668,0.003118855,0.051919757,0.710891507,0.941404887
NOPCHAP1,735.0543763,-0.008513103,0.045947273,0.71102582,0.94141325
KIF11,862.033889,-0.007814119,0.048407412,0.711424832,0.941843737
CCNB1IP1,548.0809523,0.008518211,0.04869093,0.711501964,0.941848047
CYLD,2315.395888,0.007113406,0.046426394,0.711584351,0.941859312
HUS1,506.0543722,-0.007979796,0.047989461,0.712021067,0.942243273
NSD2,2597.581562,0.008451985,0.044185141,0.712022252,0.942243273
CUTC,332.7728641,0.00746635,0.047551889,0.712293905,0.942354443
KAZN,502.9270631,-0.007902338,0.047102081,0.712577443,0.942354443
KLHL29,36.19625499,-0.003467332,0.051762232,0.71234492,0.942354443
LANCL1,699.9468,-0.007535032,0.048092431,0.712581734,0.942354443
PIGN,1062.210925,0.008165672,0.045025508,0.712682882,0.942354443
SMG8,562.2078342,-0.008191472,0.046613084,0.712697587,0.942354443
SPDYE5,47.58547202,0.003570972,0.051719319,0.712659549,0.942354443
UQCRC2,4281.86573,-0.010103654,0.04239794,0.712543593,0.942354443
ACADS,1101.661619,0.00830787,0.046464019,0.713391981,0.942465833
AMZ2P1,46.99190372,-0.003843267,0.051575877,0.713077207,0.942465833
ARK2N,628.501619,-0.007797045,0.047440977,0.713313504,0.942465833
ASPA,82.5388494,-0.004304457,0.051272291,0.715425852,0.942465833
BCL7C,783.6896957,0.006813452,0.045783468,0.713193665,0.942465833
BMS1P20,670.1549136,0.008701157,0.045286424,0.714844629,0.942465833
BOD1L1,2970.591799,0.007619511,0.047600295,0.715076009,0.942465833
BRD1,1252.92723,0.007632292,0.047737625,0.716186194,0.942465833
CEP85L,178.409414,-0.005110996,0.050811466,0.715819984,0.942465833
CIT,765.5437389,0.006588045,0.049501144,0.715459089,0.942465833
COX5A,2531.427843,-0.008387117,0.046380819,0.712935382,0.942465833
COX6B1,3024.012299,-0.008686052,0.04443249,0.714018185,0.942465833
CRLS1,1189.935096,0.005510775,0.045015672,0.715526557,0.942465833
CYB5D2,575.0973174,-0.007077334,0.049160869,0.714524226,0.942465833
DPP8,1641.859373,-0.00825148,0.046275129,0.715682339,0.942465833
DSN1,367.3705388,0.007353405,0.04793875,0.715937295,0.942465833
DUSP8P5,94.7943562,-0.004399298,0.051254882,0.713504931,0.942465833
DYNLT3,490.4521576,-0.007596724,0.047988974,0.714734835,0.942465833
FLNC,51.64484047,0.003430579,0.051613677,0.714467286,0.942465833
GOLGA4,3149.492593,-0.004931724,0.045217415,0.713483493,0.942465833
GPRIN1,128.4674755,0.005579994,0.050428843,0.714761671,0.942465833
HASPIN,177.0704235,-0.005877044,0.050073536,0.716209397,0.942465833
HHLA1,62.5786638,0.003751355,0.051614313,0.715599135,0.942465833
LRRC20,39.4345122,0.003467236,0.051768487,0.714240926,0.942465833
LUC7L2,1984.600139,0.008826977,0.044866524,0.713925305,0.942465833
MAPRE2,1711.555144,0.012252898,0.048389213,0.713710754,0.942465833
MRPL11,659.8660485,0.007490597,0.0480099,0.714843126,0.942465833
NEUROG3,113.1722465,0.005204552,0.050720527,0.714183022,0.942465833
PDGFA,234.336861,-0.005479714,0.050494626,0.712911383,0.942465833
PDXDC2P,353.7484363,0.007102056,0.04858967,0.715461906,0.942465833
PRR22,39.49961109,-0.003011718,0.051889912,0.714758825,0.942465833
ROBO3,52.04956117,-0.003717656,0.051616212,0.714468912,0.942465833
RPL13A,49770.49755,-0.00911628,0.043106743,0.716330216,0.942465833
RPLP0,25285.08719,0.009285195,0.042621586,0.715845479,0.942465833
SAP30BP,1538.617999,0.009124497,0.043606133,0.71497367,0.942465833
SERAC1,497.3146059,0.0069765,0.048734407,0.715888855,0.942465833
SLC16A13,145.677792,-0.005301556,0.050594705,0.714852856,0.942465833
SLC25A25,530.2898085,0.007408708,0.048144402,0.716003087,0.942465833
SMIM27,124.8955628,0.004577987,0.051144502,0.714559102,0.942465833
SPATS2L,2917.166247,0.009302234,0.041414113,0.715013875,0.942465833
SRPK1,757.8980827,0.007129566,0.048553761,0.71349993,0.942465833
SSTR2,140.2096916,0.00537695,0.050546678,0.716043474,0.942465833
TEN1-CDK3,266.786543,0.005895963,0.050095344,0.715333904,0.942465833
TLK1,1449.335769,-0.007067267,0.048434729,0.716187352,0.942465833
TRMT112,2037.880882,-0.00921153,0.042600283,0.713983467,0.942465833
UQCR10,1471.001711,0.008898719,0.045408973,0.716309432,0.942465833
ZC3H18,1807.924292,-0.00896023,0.043881378,0.715594136,0.942465833
